Time (s) 	P1 X (micron) 	 P1 Y (micron) 	P2 X (micron) 	 P2 Y (micron) 	P3 X (micron) 	 P3 Y (micron) 	P4 X (micron) 	 P4 Y (micron) 	P5 X (micron) 	 P5 Y (micron) 	P6 X (micron) 	 P6 Y (micron) 	P7 X (micron) 	 P7 Y (micron) 	P8 X (micron) 	 P8 Y (micron) 	P9 X (micron) 	 P9 Y (micron) 	P10 X (micron) 	 P10 Y (micron) 	P11 X (micron) 	 P11 Y (micron) 	P12 X (micron) 	 P12 Y (micron) 	P13 X (micron) 	 P13 Y (micron) 	P14 X (micron) 	 P14 Y (micron) 	P15 X (micron) 	 P15 Y (micron) 	P16 X (micron) 	 P16 Y (micron) 	P17 X (micron) 	 P17 Y (micron) 	P18 X (micron) 	 P18 Y (micron) 	P19 X (micron) 	 P19 Y (micron) 	P20 X (micron) 	 P20 Y (micron) 	P21 X (micron) 	 P21 Y (micron) 	P22 X (micron) 	 P22 Y (micron) 	P23 X (micron) 	 P23 Y (micron) 	P24 X (micron) 	 P24 Y (micron) 	P25 X (micron) 	 P25 Y (micron) 	P26 X (micron) 	 P26 Y (micron) 	P27 X (micron) 	 P27 Y (micron) 	P28 X (micron) 	 P28 Y (micron) 	P29 X (micron) 	 P29 Y (micron) 	P30 X (micron) 	 P30 Y (micron) 	P31 X (micron) 	 P31 Y (micron) 	P32 X (micron) 	 P32 Y (micron) 	P33 X (micron) 	 P33 Y (micron) 	P34 X (micron) 	 P34 Y (micron) 	P35 X (micron) 	 P35 Y (micron) 	P36 X (micron) 	 P36 Y (micron) 	P37 X (micron) 	 P37 Y (micron) 	P38 X (micron) 	 P38 Y (micron) 	P39 X (micron) 	 P39 Y (micron) 	P40 X (micron) 	 P40 Y (micron) 	P41 X (micron) 	 P41 Y (micron) 	P42 X (micron) 	 P42 Y (micron) 	P43 X (micron) 	 P43 Y (micron) 	P44 X (micron) 	 P44 Y (micron) 	P45 X (micron) 	 P45 Y (micron) 	P46 X (micron) 	 P46 Y (micron) 	P47 X (micron) 	 P47 Y (micron) 	P48 X (micron) 	 P48 Y (micron) 	P49 X (micron) 	 P49 Y (micron) 	P50 X (micron) 	 P50 Y (micron) 	
0.006600 	3.933273 	 2.959567 	2.691854 	 2.884710 	5.093760 	 2.975081 	2.514688 	 1.851457 	0.944675 	 1.289997 	3.613711 	 3.257065 	4.840830 	 1.618260 	4.787817 	 1.424756 	5.170988 	 1.166392 	3.443656 	 3.359755 	4.264638 	 0.578043 	1.901111 	 2.034394 	4.474840 	 3.844740 	1.755445 	 3.202636 	2.043367 	 2.910522 	0.264613 	 0.996218 	0.148623 	 4.049640 	4.575040 	 1.455824 	2.072826 	 0.221224 	0.241492 	 3.141452 	3.518382 	 2.406486 	4.573070 	 2.529874 	4.347641 	 2.867359 	3.728299 	 1.807063 	4.700542 	 1.895464 	0.325142 	 3.756528 	0.736040 	 2.614954 	2.714359 	 3.248604 	3.313001 	 1.301709 	2.850079 	 3.502409 	5.040741 	 2.965663 	0.159331 	 3.807698 	1.421510 	 1.604849 	3.572779 	 2.633862 	4.506927 	 1.761145 	2.591303 	 2.837231 	1.007127 	 2.987223 	1.126368 	 1.766183 	5.456267 	 1.103361 	5.212633 	 4.203180 	3.452896 	 0.123882 	4.135527 	 2.641586 	1.961771 	 3.288013 	4.862937 	 1.602642 	2.448055 	 2.506597 	5.506983 	 2.055644 	0.533876 	 4.076802 	4.648043 	 1.559857 	5.428878 	 3.475895 	2.549826 	 3.634999 	
0.006700 	3.940745 	 2.951301 	2.686227 	 2.888734 	5.111616 	 2.954172 	2.523761 	 1.831258 	0.924843 	 1.264251 	3.633206 	 3.277781 	4.835071 	 1.631638 	4.774563 	 1.453307 	5.165222 	 1.179682 	3.437824 	 3.343958 	4.270266 	 0.583791 	1.900932 	 2.055091 	4.493049 	 3.839273 	1.757236 	 3.216470 	2.046808 	 2.921384 	0.276894 	 0.998758 	0.162563 	 4.052173 	4.560672 	 1.458810 	2.100898 	 0.213883 	0.238288 	 3.117379 	3.509699 	 2.435353 	4.574629 	 2.539045 	4.351952 	 2.881030 	3.724219 	 1.812784 	4.693379 	 1.890586 	0.334787 	 3.766194 	0.741480 	 2.602476 	2.703356 	 3.229909 	3.324473 	 1.301996 	2.841914 	 3.516759 	5.061475 	 2.978301 	0.159989 	 3.812783 	1.436773 	 1.583317 	3.556846 	 2.646457 	4.531037 	 1.759762 	2.604314 	 2.818247 	1.007763 	 2.984514 	1.125051 	 1.770755 	5.457800 	 1.101601 	5.229146 	 4.202079 	3.458692 	 0.135694 	4.153305 	 2.625984 	1.964372 	 3.291416 	4.854820 	 1.601535 	2.446301 	 2.506514 	5.507867 	 2.040779 	0.541253 	 4.080258 	4.641614 	 1.564944 	5.450098 	 3.483927 	2.540810 	 3.637388 	
0.006800 	3.941458 	 2.951951 	2.691694 	 2.903005 	5.117295 	 2.938771 	2.527358 	 1.821055 	0.923901 	 1.246619 	3.653545 	 3.276662 	4.840702 	 1.656137 	4.760355 	 1.470702 	5.177948 	 1.178645 	3.442354 	 3.335092 	4.267698 	 0.601906 	1.898410 	 2.066364 	4.513819 	 3.830967 	1.759899 	 3.215142 	2.069493 	 2.912455 	0.299965 	 1.014776 	0.184594 	 4.038712 	4.559224 	 1.441236 	2.118314 	 0.209578 	0.221529 	 3.098488 	3.487804 	 2.464230 	4.583209 	 2.529593 	4.346658 	 2.898027 	3.724754 	 1.809098 	4.692362 	 1.863143 	0.342461 	 3.769161 	0.753303 	 2.599578 	2.690796 	 3.236262 	3.334444 	 1.317430 	2.825287 	 3.517076 	5.059321 	 2.986427 	0.176329 	 3.812961 	1.441050 	 1.580590 	3.528159 	 2.654107 	4.544785 	 1.768615 	2.607998 	 2.818727 	1.004057 	 2.993768 	1.129842 	 1.768763 	5.464433 	 1.102567 	5.243866 	 4.199420 	3.460599 	 0.156380 	4.184448 	 2.616404 	1.974823 	 3.307025 	4.836240 	 1.608130 	2.442845 	 2.490660 	5.505616 	 2.037018 	0.552872 	 4.088665 	4.633770 	 1.570586 	5.472167 	 3.480635 	2.548440 	 3.624892 	
0.006900 	3.956547 	 2.945830 	2.689712 	 2.918659 	5.116749 	 2.925351 	2.543018 	 1.803106 	0.926012 	 1.244923 	3.659919 	 3.282618 	4.849747 	 1.662901 	4.738549 	 1.466984 	5.201539 	 1.171826 	3.430208 	 3.333559 	4.260161 	 0.619073 	1.888920 	 2.076698 	4.524406 	 3.834374 	1.752792 	 3.213933 	2.087267 	 2.903793 	0.303667 	 1.023636 	0.192413 	 4.035450 	4.558795 	 1.441904 	2.125403 	 0.199090 	0.208900 	 3.090435 	3.497111 	 2.477341 	4.594406 	 2.509309 	4.343406 	 2.915889 	3.731114 	 1.808173 	4.701315 	 1.832094 	0.347977 	 3.776350 	0.757319 	 2.614181 	2.673821 	 3.232389 	3.356026 	 1.328831 	2.818199 	 3.512409 	5.058847 	 2.996802 	0.178207 	 3.820575 	1.446248 	 1.582050 	3.528328 	 2.660212 	4.558924 	 1.776854 	2.607912 	 2.826040 	1.002916 	 3.023138 	1.127731 	 1.759493 	5.447096 	 1.110623 	5.268759 	 4.195084 	3.469553 	 0.154970 	4.220708 	 2.615044 	1.965148 	 3.340327 	4.830406 	 1.616575 	2.445885 	 2.490818 	5.517311 	 2.034272 	0.560359 	 4.077996 	4.617913 	 1.553802 	5.492390 	 3.475851 	2.558422 	 3.627200 	
0.007000 	3.969209 	 2.932826 	2.698510 	 2.937310 	5.108037 	 2.912626 	2.556032 	 1.786149 	0.917549 	 1.247695 	3.669233 	 3.294539 	4.877877 	 1.665108 	4.737491 	 1.466896 	5.213879 	 1.169466 	3.419573 	 3.337080 	4.271309 	 0.631443 	1.886675 	 2.076692 	4.516482 	 3.845247 	1.751201 	 3.219023 	2.097839 	 2.889763 	0.310527 	 1.027506 	0.196706 	 4.022165 	4.546695 	 1.435293 	2.111784 	 0.204392 	0.214180 	 3.093393 	3.527228 	 2.486593 	4.614978 	 2.489327 	4.348135 	 2.925910 	3.738739 	 1.811559 	4.713860 	 1.816734 	0.356301 	 3.782417 	0.772254 	 2.612927 	2.672612 	 3.226062 	3.378929 	 1.343080 	2.823431 	 3.487721 	5.057212 	 3.008201 	0.186619 	 3.820276 	1.467132 	 1.592191 	3.538942 	 2.660825 	4.567438 	 1.799530 	2.619863 	 2.817795 	1.012708 	 3.027693 	1.112977 	 1.730101 	5.430084 	 1.106725 	5.300407 	 4.190590 	3.470103 	 0.161452 	4.243242 	 2.634530 	1.954184 	 3.344678 	4.819462 	 1.614089 	2.449240 	 2.493452 	5.524406 	 2.050550 	0.566955 	 4.056724 	4.610514 	 1.535146 	5.514419 	 3.476794 	2.565941 	 3.621802 	
0.007100 	3.960424 	 2.929478 	2.697096 	 2.945111 	5.108261 	 2.903150 	2.554872 	 1.768707 	0.918084 	 1.256111 	3.681314 	 3.300761 	4.889184 	 1.666267 	4.746440 	 1.454162 	5.221953 	 1.160708 	3.418809 	 3.328368 	4.277216 	 0.634703 	1.891573 	 2.071646 	4.511537 	 3.846170 	1.733455 	 3.216305 	2.118891 	 2.877105 	0.322815 	 1.033547 	0.205063 	 4.005396 	4.540183 	 1.430203 	2.094071 	 0.204130 	0.208095 	 3.082687 	3.537958 	 2.481924 	4.630719 	 2.482243 	4.350810 	 2.933809 	3.748071 	 1.797873 	4.728280 	 1.815208 	0.363187 	 3.792999 	0.791832 	 2.602265 	2.684694 	 3.224560 	3.409183 	 1.348228 	2.816694 	 3.472709 	5.035618 	 3.023674 	0.209699 	 3.824927 	1.486343 	 1.593283 	3.543363 	 2.663248 	4.575899 	 1.819657 	2.611798 	 2.829380 	1.015608 	 3.030909 	1.112956 	 1.725159 	5.425168 	 1.110138 	5.317346 	 4.183122 	3.473800 	 0.164360 	4.268661 	 2.652450 	1.961650 	 3.344922 	4.814474 	 1.615183 	2.454933 	 2.485880 	0.012485 	 2.038841 	0.572069 	 4.040748 	4.615855 	 1.532709 	0.007067 	 3.487215 	2.573511 	 3.606709 	
0.007200 	3.944988 	 2.911662 	2.710178 	 2.937116 	5.113860 	 2.890642 	2.550060 	 1.752938 	0.905243 	 1.268135 	3.697705 	 3.295246 	4.907988 	 1.641742 	4.739807 	 1.449596 	5.221582 	 1.164955 	3.434187 	 3.323882 	4.268994 	 0.642684 	1.894026 	 2.053936 	4.515312 	 3.833591 	1.721545 	 3.213552 	2.144249 	 2.871309 	0.333199 	 1.051530 	0.201424 	 3.995866 	4.550119 	 1.417265 	2.092756 	 0.201494 	0.200454 	 3.079718 	3.551097 	 2.501960 	4.638818 	 2.478685 	4.351994 	 2.933448 	3.754560 	 1.766026 	4.732186 	 1.823819 	0.364928 	 3.805101 	0.795024 	 2.600631 	2.670731 	 3.232816 	3.417826 	 1.357355 	2.802965 	 3.459556 	5.020721 	 3.032718 	0.212032 	 3.827218 	1.491058 	 1.582770 	3.554284 	 2.665759 	4.582669 	 1.824357 	2.611225 	 2.826420 	1.015418 	 3.021021 	1.102342 	 1.723026 	5.424447 	 1.105390 	5.327289 	 4.187302 	3.465793 	 0.155124 	4.284523 	 2.669902 	1.968430 	 3.350375 	4.816662 	 1.616799 	2.449859 	 2.489107 	0.020212 	 2.059556 	0.572403 	 4.038868 	4.619743 	 1.528477 	0.023822 	 3.491439 	2.590317 	 3.584689 	
0.007300 	3.932661 	 2.905432 	2.710410 	 2.919765 	5.114372 	 2.883733 	2.542127 	 1.754009 	0.905748 	 1.264065 	3.709050 	 3.284655 	4.923275 	 1.636353 	4.766998 	 1.464180 	5.224997 	 1.168881 	3.432829 	 3.315374 	4.259967 	 0.651984 	1.904222 	 2.048066 	4.529217 	 3.802435 	1.713189 	 3.195667 	2.165218 	 2.875356 	0.348168 	 1.053210 	0.195184 	 4.002408 	4.565355 	 1.408304 	2.094735 	 0.210906 	0.192762 	 3.068631 	3.572055 	 2.526620 	4.634306 	 2.473134 	4.359659 	 2.932440 	3.750365 	 1.760382 	4.752981 	 1.836246 	0.357971 	 3.815488 	0.800955 	 2.590138 	2.674615 	 3.244086 	3.413097 	 1.379556 	2.805995 	 3.451320 	5.011540 	 3.038575 	0.219696 	 3.821137 	1.499348 	 1.579478 	3.566617 	 2.661343 	4.584772 	 1.825986 	2.599794 	 2.818235 	1.017066 	 3.013175 	1.096027 	 1.722197 	5.406812 	 1.110085 	5.330227 	 4.196890 	3.462292 	 0.134115 	4.305131 	 2.689275 	1.976138 	 3.362395 	4.825243 	 1.617377 	2.462873 	 2.492253 	0.018208 	 2.065920 	0.582892 	 4.040743 	4.621026 	 1.519562 	0.046223 	 3.483645 	2.603316 	 3.563167 	
0.007400 	3.927969 	 2.904036 	2.718337 	 2.918027 	5.131493 	 2.883236 	2.537062 	 1.746028 	0.912966 	 1.268387 	3.727495 	 3.267829 	4.943778 	 1.658050 	4.788362 	 1.476495 	5.227620 	 1.175783 	3.433378 	 3.321387 	4.259011 	 0.648679 	1.908177 	 2.053417 	4.541199 	 3.794028 	1.685001 	 3.187471 	2.164414 	 2.883243 	0.368073 	 1.060054 	0.208565 	 4.015312 	4.580923 	 1.417447 	2.096300 	 0.210580 	0.195876 	 3.055887 	3.568347 	 2.541241 	4.620131 	 2.467843 	4.356308 	 2.933667 	3.719266 	 1.748858 	4.772931 	 1.824003 	0.336830 	 3.807195 	0.801845 	 2.583108 	2.660809 	 3.246659 	3.424199 	 1.387487 	2.814362 	 3.455477 	5.014465 	 3.036988 	0.223055 	 3.826663 	1.496389 	 1.561077 	3.568999 	 2.655372 	4.590058 	 1.835844 	2.576444 	 2.809697 	1.021805 	 3.014370 	1.107614 	 1.721020 	5.413696 	 1.110542 	5.337597 	 4.212569 	3.473019 	 0.129074 	4.313601 	 2.702901 	2.003338 	 3.368782 	4.819704 	 1.617197 	2.469132 	 2.473139 	0.010334 	 2.065859 	0.596372 	 4.035059 	4.630900 	 1.507373 	0.058252 	 3.478758 	2.617141 	 3.546222 	
0.007500 	3.935981 	 2.904030 	2.715903 	 2.929732 	5.146003 	 2.877343 	2.543059 	 1.735169 	0.919163 	 1.271824 	3.725031 	 3.269499 	4.970179 	 1.678507 	4.801538 	 1.482743 	5.239618 	 1.183325 	3.435057 	 3.327923 	4.245298 	 0.666879 	1.921315 	 2.058609 	4.547192 	 3.781886 	1.683374 	 3.174076 	2.182048 	 2.887720 	0.372642 	 1.067060 	0.209269 	 4.021983 	4.605138 	 1.428999 	2.108627 	 0.209135 	0.212074 	 3.032301 	3.578769 	 2.562777 	4.620089 	 2.468495 	4.362770 	 2.914672 	3.704348 	 1.751158 	4.792338 	 1.809058 	0.321045 	 3.789877 	0.800565 	 2.583241 	2.626016 	 3.253030 	3.422502 	 1.407752 	2.816695 	 3.466062 	5.029713 	 3.036452 	0.223030 	 3.828352 	1.488851 	 1.554221 	3.557766 	 2.659995 	4.604818 	 1.833345 	2.549739 	 2.809725 	1.030550 	 3.012280 	1.112903 	 1.711496 	5.416022 	 1.094044 	5.342305 	 4.237195 	3.485559 	 0.129774 	4.343385 	 2.699075 	2.038052 	 3.357295 	4.795717 	 1.626690 	2.477402 	 2.468439 	0.009166 	 2.064319 	0.619767 	 4.033473 	4.635559 	 1.480470 	0.072632 	 3.491707 	2.629587 	 3.528894 	
0.007600 	3.947320 	 2.902320 	2.706934 	 2.925308 	5.165321 	 2.873926 	2.556029 	 1.741720 	0.920237 	 1.266401 	3.724233 	 3.274174 	4.997653 	 1.681705 	4.822933 	 1.478439 	5.243222 	 1.191548 	3.427846 	 3.330825 	4.236659 	 0.672986 	1.932260 	 2.062736 	4.551562 	 3.765657 	1.695203 	 3.168853 	2.197192 	 2.889203 	0.367863 	 1.087782 	0.209333 	 4.008806 	4.606383 	 1.432580 	2.120574 	 0.191282 	0.222079 	 3.013405 	3.589462 	 2.578549 	4.625548 	 2.463889 	4.381261 	 2.907618 	3.696668 	 1.754041 	4.807356 	 1.795020 	0.319448 	 3.791064 	0.784219 	 2.588408 	2.599701 	 3.269047 	3.426812 	 1.419343 	2.829352 	 3.480594 	5.013087 	 3.044236 	0.218260 	 3.852621 	1.496854 	 1.551302 	3.558853 	 2.652930 	4.620981 	 1.842795 	2.532662 	 2.802215 	1.035924 	 3.007869 	1.115056 	 1.704703 	5.437225 	 1.095719 	5.352932 	 4.240173 	3.487479 	 0.118068 	4.350675 	 2.704923 	2.064617 	 3.337747 	4.784484 	 1.642669 	2.484125 	 2.454647 	5.519868 	 2.078947 	0.619941 	 4.027551 	4.650803 	 1.471703 	0.077534 	 3.496172 	2.644488 	 3.503753 	
0.007700 	3.955415 	 2.903299 	2.705967 	 2.930531 	5.185092 	 2.864530 	2.565983 	 1.744730 	0.923742 	 1.262176 	3.726943 	 3.273637 	5.010603 	 1.692078 	4.829112 	 1.483972 	5.235128 	 1.184078 	3.432976 	 3.333924 	4.226030 	 0.679185 	1.932582 	 2.066621 	4.571402 	 3.761143 	1.716709 	 3.169569 	2.195534 	 2.897991 	0.384022 	 1.104064 	0.203551 	 4.005741 	4.610173 	 1.442375 	2.144094 	 0.177994 	0.234483 	 2.991998 	3.609273 	 2.568685 	4.607797 	 2.459695 	4.405996 	 2.922422 	3.691196 	 1.752300 	4.826708 	 1.795474 	0.333293 	 3.791115 	0.779523 	 2.582715 	2.578662 	 3.282981 	3.445132 	 1.431708 	2.840378 	 3.486494 	5.023935 	 3.052737 	0.222723 	 3.856770 	1.504044 	 1.550559 	3.574060 	 2.638967 	4.630603 	 1.859164 	2.522528 	 2.803890 	1.043085 	 2.999825 	1.138032 	 1.706290 	5.456463 	 1.091959 	5.371018 	 4.248924 	3.488893 	 0.113929 	4.349298 	 2.720948 	2.081132 	 3.344226 	4.782520 	 1.657209 	2.492636 	 2.459919 	5.508263 	 2.073205 	0.626897 	 4.004863 	4.656578 	 1.477551 	0.087268 	 3.511601 	2.646878 	 3.481228 	
0.007800 	3.960437 	 2.897948 	2.696520 	 2.932957 	5.208759 	 2.853690 	2.581700 	 1.750491 	0.928674 	 1.268293 	3.741558 	 3.281188 	5.010708 	 1.698900 	4.843122 	 1.489463 	5.237871 	 1.200825 	3.444930 	 3.324960 	4.203426 	 0.686936 	1.917626 	 2.064766 	4.591202 	 3.748310 	1.722060 	 3.177162 	2.201749 	 2.916143 	0.388233 	 1.106425 	0.208821 	 4.010321 	4.610651 	 1.443805 	2.163459 	 0.187630 	0.245526 	 2.972545 	3.619334 	 2.570802 	4.582131 	 2.465107 	4.406837 	 2.928355 	3.689570 	 1.752874 	4.826084 	 1.798032 	0.332657 	 3.781539 	0.772428 	 2.579152 	2.544614 	 3.284834 	3.464208 	 1.434238 	2.859393 	 3.487952 	5.032881 	 3.046526 	0.229205 	 3.857899 	1.526830 	 1.561323 	3.578699 	 2.648832 	4.632892 	 1.868825 	2.520533 	 2.806723 	1.058667 	 2.993570 	1.145476 	 1.707700 	5.463884 	 1.093924 	5.382010 	 4.268834 	3.505717 	 0.115611 	4.342253 	 2.714677 	2.093485 	 3.344158 	4.766888 	 1.678125 	2.495587 	 2.450737 	5.510783 	 2.063495 	0.643145 	 3.995172 	4.671178 	 1.471644 	0.096787 	 3.528437 	2.636877 	 3.469286 	
0.007900 	3.966816 	 2.895906 	2.693382 	 2.916099 	5.231579 	 2.846921 	2.597142 	 1.766130 	0.932145 	 1.267260 	3.748237 	 3.279267 	5.004782 	 1.697467 	4.860348 	 1.497969 	5.228999 	 1.216179 	3.457614 	 3.313289 	4.189423 	 0.687947 	1.922162 	 2.065190 	4.607182 	 3.751514 	1.732960 	 3.165792 	2.190564 	 2.910804 	0.384516 	 1.100398 	0.217267 	 4.023626 	4.630568 	 1.460331 	2.183565 	 0.167768 	0.230122 	 2.952707 	3.624892 	 2.583604 	4.562315 	 2.477375 	4.407902 	 2.936375 	3.690118 	 1.760836 	4.817005 	 1.797678 	0.337508 	 3.772108 	0.792845 	 2.569575 	2.521735 	 3.283371 	3.462208 	 1.419692 	2.884666 	 3.492001 	5.046856 	 3.026262 	0.219083 	 3.836183 	1.547001 	 1.553095 	3.561684 	 2.656389 	4.623562 	 1.901711 	2.531287 	 2.812404 	1.076341 	 2.979689 	1.164090 	 1.714915 	5.467903 	 1.097279 	5.391251 	 4.262724 	3.519900 	 0.108732 	4.354753 	 2.707470 	2.075723 	 3.352163 	4.760346 	 1.691150 	2.502797 	 2.442753 	5.520681 	 2.068694 	0.652872 	 3.985164 	4.687704 	 1.462381 	0.110744 	 3.538467 	2.639682 	 3.459512 	
0.008000 	3.969702 	 2.886030 	2.697404 	 2.890469 	5.258178 	 2.847692 	2.600839 	 1.772893 	0.920543 	 1.279658 	3.743085 	 3.280883 	5.010935 	 1.701743 	4.855347 	 1.500948 	5.229203 	 1.224816 	3.459533 	 3.304203 	4.186642 	 0.668970 	1.917147 	 2.056886 	4.628128 	 3.758867 	1.739174 	 3.153834 	2.200444 	 2.901340 	0.383919 	 1.098988 	0.206966 	 4.035033 	4.650224 	 1.460967 	2.194154 	 0.173677 	0.219963 	 2.947379 	3.617590 	 2.580873 	4.546404 	 2.486170 	4.409264 	 2.952355 	3.702157 	 1.769806 	4.817372 	 1.791784 	0.345073 	 3.770090 	0.820801 	 2.572072 	2.511662 	 3.286427 	3.471943 	 1.405294 	2.898235 	 3.489495 	5.065943 	 3.021354 	0.217562 	 3.828359 	1.566048 	 1.538817 	3.544295 	 2.652414 	4.631290 	 1.918239 	2.553816 	 2.807886 	1.093978 	 2.969502 	1.181511 	 1.708054 	5.467674 	 1.105323 	5.417233 	 4.250538 	3.548297 	 0.107560 	4.359462 	 2.711474 	2.074168 	 3.367647 	4.740084 	 1.696813 	2.523277 	 2.421961 	5.520338 	 2.070623 	0.658896 	 3.968318 	4.703333 	 1.437147 	0.116640 	 3.550279 	2.650543 	 3.455766 	
0.008100 	3.991117 	 2.870236 	2.703507 	 2.876593 	5.278279 	 2.845379 	2.607446 	 1.783470 	0.916772 	 1.290451 	3.743492 	 3.284872 	5.025105 	 1.717608 	4.873217 	 1.483998 	5.247804 	 1.231955 	3.473537 	 3.284953 	4.190087 	 0.653073 	1.907568 	 2.059219 	4.630583 	 3.759173 	1.736122 	 3.147176 	2.200650 	 2.877148 	0.384958 	 1.089930 	0.214217 	 4.048653 	4.646877 	 1.463081 	2.211889 	 0.169275 	0.210279 	 2.943256 	3.619818 	 2.577903 	4.531785 	 2.499897 	4.429097 	 2.958415 	3.716955 	 1.772499 	4.817508 	 1.788407 	0.373626 	 3.774291 	0.801041 	 2.591059 	2.495290 	 3.268255 	3.470458 	 1.373431 	2.903795 	 3.500193 	5.083926 	 3.011654 	0.217807 	 3.827987 	1.579224 	 1.531128 	3.522576 	 2.648973 	4.639775 	 1.931866 	2.568750 	 2.799435 	1.107697 	 2.975243 	1.180550 	 1.706310 	5.466714 	 1.132637 	5.428935 	 4.239718 	3.582633 	 0.108093 	4.370847 	 2.715074 	2.070577 	 3.380077 	4.728405 	 1.708294 	2.531860 	 2.415571 	0.012112 	 2.081166 	0.663705 	 3.970550 	4.736104 	 1.435970 	0.122987 	 3.556707 	2.645250 	 3.457911 	
0.008200 	3.994756 	 2.853166 	2.710476 	 2.883233 	5.303002 	 2.839032 	2.613501 	 1.794941 	0.920694 	 1.304448 	3.754308 	 3.290148 	5.048124 	 1.732499 	4.894567 	 1.478961 	5.253382 	 1.230556 	3.493799 	 3.275260 	4.184016 	 0.640112 	1.905533 	 2.045011 	4.618861 	 3.757835 	1.735357 	 3.131745 	2.194792 	 2.882369 	0.379039 	 1.099079 	0.216956 	 4.053560 	4.648624 	 1.454951 	2.235936 	 0.158137 	0.198580 	 2.934270 	3.626414 	 2.578192 	4.526612 	 2.503725 	4.443107 	 2.965768 	3.713829 	 1.783543 	4.819279 	 1.793099 	0.395346 	 3.788133 	0.793305 	 2.583079 	2.475158 	 3.258746 	3.467008 	 1.354488 	2.901069 	 3.524905 	5.097411 	 3.010196 	0.226544 	 3.823859 	1.586222 	 1.527060 	3.492954 	 2.620717 	4.654975 	 1.934555 	2.586097 	 2.809518 	1.121900 	 2.969270 	1.179175 	 1.716057 	5.450483 	 1.147899 	5.430799 	 4.237248 	3.611276 	 0.105327 	4.386389 	 2.705058 	2.081543 	 3.387835 	4.730454 	 1.717956 	2.533388 	 2.408720 	0.020824 	 2.096254 	0.679878 	 3.974979 	4.759521 	 1.429412 	0.128331 	 3.552085 	2.653949 	 3.465146 	
0.008300 	3.985864 	 2.839957 	2.714444 	 2.905210 	5.306004 	 2.831329 	2.603513 	 1.798106 	0.935086 	 1.314278 	3.757175 	 3.307425 	5.062253 	 1.728437 	4.909388 	 1.469286 	5.270843 	 1.220926 	3.511213 	 3.263127 	4.187579 	 0.624961 	1.893475 	 2.013861 	4.625251 	 3.764519 	1.741062 	 3.121715 	2.189443 	 2.886631 	0.382747 	 1.111084 	0.215500 	 4.053400 	4.633079 	 1.442862 	2.243343 	 0.155976 	0.192835 	 2.937884 	3.647579 	 2.578906 	4.526875 	 2.504738 	4.447884 	 2.972600 	3.707495 	 1.788367 	4.810660 	 1.781954 	0.409404 	 3.799165 	0.799289 	 2.587077 	2.457704 	 3.248470 	3.462397 	 1.352874 	2.898565 	 3.530464 	5.096403 	 3.006584 	0.229703 	 3.836475 	1.591895 	 1.528562 	3.477107 	 2.600689 	4.661793 	 1.950213 	2.598375 	 2.812713 	1.124002 	 2.951718 	1.183830 	 1.708920 	5.434970 	 1.170893 	5.460216 	 4.225960 	3.626583 	 0.123779 	4.390695 	 2.700064 	2.091488 	 3.384751 	4.714336 	 1.730948 	2.548650 	 2.408842 	0.017615 	 2.109979 	0.697379 	 3.965845 	4.773924 	 1.434366 	0.135919 	 3.536590 	2.657763 	 3.481464 	
0.008400 	3.982853 	 2.828802 	2.725529 	 2.937041 	5.321404 	 2.810958 	2.582704 	 1.799789 	0.932567 	 1.322205 	3.767341 	 3.317334 	5.059838 	 1.748625 	4.928310 	 1.476461 	5.280498 	 1.233639 	3.514507 	 3.251297 	4.190337 	 0.628108 	1.896727 	 1.989500 	4.651614 	 3.762751 	1.739981 	 3.124413 	2.181618 	 2.882071 	0.380614 	 1.121893 	0.217833 	 4.047290 	4.638475 	 1.427733 	2.251915 	 0.146501 	0.202018 	 2.923201 	3.673999 	 2.577612 	4.539869 	 2.503508 	4.453454 	 2.978230 	3.708715 	 1.773531 	4.803332 	 1.784810 	0.409220 	 3.787101 	0.796192 	 2.590159 	2.445266 	 3.233101 	3.452666 	 1.343494 	2.886858 	 3.536749 	5.091548 	 3.006326 	0.234828 	 3.829708 	1.596594 	 1.523633 	3.468667 	 2.601112 	4.651454 	 1.950804 	2.615175 	 2.809528 	1.116472 	 2.947830 	1.171122 	 1.685321 	5.430873 	 1.197644 	5.474531 	 4.215512 	3.643017 	 0.135232 	4.398472 	 2.705039 	2.104328 	 3.375603 	4.699390 	 1.729098 	2.553913 	 2.409298 	0.017818 	 2.102472 	0.716423 	 3.943342 	4.777675 	 1.424301 	0.153030 	 3.538727 	2.671966 	 3.497404 	
