Time (s)	B1 X (micron) 	 B1 Y (micron) 	B2 X (micron) 	 B2 Y (micron) 	B3 X (micron) 	 B3 Y (micron) 	B4 X (micron) 	 B4 Y (micron) 	B5 X (micron) 	 B5 Y (micron) 	B6 X (micron) 	 B6 Y (micron) 	B7 X (micron) 	 B7 Y (micron) 	B8 X (micron) 	 B8 Y (micron) 	B9 X (micron) 	 B9 Y (micron) 	B10 X (micron) 	 B10 Y (micron) 	B11 X (micron) 	 B11 Y (micron) 	B12 X (micron) 	 B12 Y (micron) 	B13 X (micron) 	 B13 Y (micron) 	B14 X (micron) 	 B14 Y (micron) 	B15 X (micron) 	 B15 Y (micron) 	
0.042600 	0.310949 	 0.967890 	4.275126 	 3.814355 	0.177164 	 3.201708 	0.633607 	 3.085295 	0.657593 	 2.989901 	2.775333 	 2.571795 	2.564490 	 3.020421 	3.046545 	 3.152419 	2.033259 	 0.443289 	2.256015 	 0.889281 	2.247992 	 1.264297 	0.901942 	 0.051220 	0.818357 	 0.462200 	4.530509 	 0.565706 	4.744808 	 0.962652 	
0.042700 	0.315315 	 0.970008 	4.281974 	 3.811176 	0.183852 	 3.202135 	0.640295 	 3.085721 	0.664281 	 2.990327 	2.781382 	 2.573941 	2.570539 	 3.022567 	3.052595 	 3.154565 	2.037187 	 0.442292 	2.259943 	 0.888283 	2.251920 	 1.263300 	0.905739 	 0.051627 	0.822154 	 0.462607 	4.535607 	 0.565736 	4.749906 	 0.962682 	
0.042800 	0.319050 	 0.973546 	4.288801 	 3.809824 	0.190311 	 3.202581 	0.646754 	 3.086168 	0.670740 	 2.990774 	2.787203 	 2.576267 	2.576360 	 3.024893 	3.058416 	 3.156891 	2.041623 	 0.441542 	2.264379 	 0.887533 	2.256356 	 1.262550 	0.910083 	 0.050759 	0.826498 	 0.461739 	4.540844 	 0.566612 	4.755143 	 0.963559 	
0.042900 	0.323312 	 0.977946 	4.294092 	 3.808036 	0.196373 	 3.203548 	0.652816 	 3.087134 	0.676802 	 2.991740 	2.792481 	 2.578347 	2.581638 	 3.026973 	3.063693 	 3.158971 	2.046268 	 0.441111 	2.269024 	 0.887103 	2.261001 	 1.262119 	0.914161 	 0.050207 	0.830575 	 0.461188 	4.546027 	 0.567094 	4.760325 	 0.964040 	
0.043000 	0.327585 	 0.982285 	4.298483 	 3.805589 	0.202241 	 3.204538 	0.658684 	 3.088124 	0.682671 	 2.992731 	2.798292 	 2.580792 	2.587449 	 3.029418 	3.069505 	 3.161416 	2.049949 	 0.440837 	2.272704 	 0.886829 	2.264682 	 1.261845 	0.917564 	 0.049345 	0.833978 	 0.460325 	4.550998 	 0.567798 	4.765297 	 0.964745 	
0.043100 	0.331998 	 0.986310 	4.304088 	 3.802276 	0.208153 	 3.205334 	0.664596 	 3.088920 	0.688583 	 2.993526 	2.803870 	 2.583516 	2.593027 	 3.032142 	3.075083 	 3.164140 	2.054094 	 0.440022 	2.276850 	 0.886014 	2.268827 	 1.261030 	0.921666 	 0.048440 	0.838081 	 0.459420 	4.556272 	 0.568240 	4.770571 	 0.965186 	
0.043200 	0.337565 	 0.990622 	4.310847 	 3.798872 	0.214127 	 3.205881 	0.670570 	 3.089468 	0.694557 	 2.994074 	2.809235 	 2.586573 	2.598392 	 3.035199 	3.080448 	 3.167197 	2.057671 	 0.439420 	2.280427 	 0.885412 	2.272404 	 1.260428 	0.925426 	 0.048124 	0.841841 	 0.459104 	4.561363 	 0.569149 	4.775661 	 0.966095 	
0.043300 	0.342725 	 0.994990 	4.317288 	 3.797108 	0.220298 	 3.205781 	0.676741 	 3.089367 	0.700727 	 2.993973 	2.814960 	 2.589413 	2.604117 	 3.038039 	3.086173 	 3.170037 	2.061376 	 0.438334 	2.284131 	 0.884325 	2.276109 	 1.259342 	0.928910 	 0.047745 	0.845324 	 0.458725 	4.566781 	 0.570361 	4.781080 	 0.967307 	
0.043400 	0.347720 	 1.000080 	4.323585 	 3.794883 	0.226423 	 3.205357 	0.682866 	 3.088943 	0.706852 	 2.993550 	2.820432 	 2.591717 	2.609589 	 3.040343 	3.091644 	 3.172341 	2.064491 	 0.437948 	2.287247 	 0.883939 	2.279224 	 1.258956 	0.932167 	 0.048081 	0.848582 	 0.459061 	4.572453 	 0.571257 	4.786752 	 0.968204 	
0.043500 	0.352794 	 1.006662 	4.330480 	 3.793623 	0.232615 	 3.205045 	0.689058 	 3.088631 	0.713044 	 2.993237 	2.825216 	 2.594017 	2.614373 	 3.042643 	3.096429 	 3.174641 	2.068161 	 0.438006 	2.290917 	 0.883998 	2.282894 	 1.259014 	0.935418 	 0.048448 	0.851833 	 0.459428 	4.578698 	 0.571638 	4.792997 	 0.968585 	
0.043600 	0.356424 	 1.013474 	4.335790 	 3.791959 	0.239035 	 3.204687 	0.695479 	 3.088273 	0.719465 	 2.992879 	2.830024 	 2.596732 	2.619181 	 3.045358 	3.101237 	 3.177356 	2.072248 	 0.437670 	2.295004 	 0.883662 	2.286981 	 1.258678 	0.938383 	 0.048336 	0.854798 	 0.459317 	4.584957 	 0.571995 	4.799256 	 0.968941 	
0.043700 	0.359821 	 1.019954 	4.341823 	 3.789494 	0.245101 	 3.203987 	0.701544 	 3.087574 	0.725530 	 2.992180 	2.834754 	 2.599340 	2.623911 	 3.047966 	3.105966 	 3.179964 	2.076654 	 0.437138 	2.299410 	 0.883129 	2.291387 	 1.258146 	0.942256 	 0.049188 	0.858671 	 0.460168 	4.591318 	 0.571774 	4.805616 	 0.968720 	
0.043800 	0.363247 	 1.025336 	4.348284 	 3.786806 	0.251044 	 3.203971 	0.707487 	 3.087558 	0.731474 	 2.992164 	2.839576 	 2.601630 	2.628733 	 3.050256 	3.110789 	 3.182254 	2.080918 	 0.436590 	2.303674 	 0.882581 	2.295651 	 1.257597 	0.945683 	 0.050012 	0.862098 	 0.460992 	4.597633 	 0.571002 	4.811932 	 0.967949 	
0.043900 	0.368031 	 1.031454 	4.354567 	 3.784001 	0.256894 	 3.204631 	0.713337 	 3.088218 	0.737324 	 2.992824 	2.844379 	 2.603763 	2.633536 	 3.052389 	3.115591 	 3.184387 	2.085044 	 0.436200 	2.307800 	 0.882191 	2.299777 	 1.257207 	0.949402 	 0.050902 	0.865816 	 0.461882 	4.603640 	 0.570253 	4.817939 	 0.967199 	
0.044000 	0.374208 	 1.037371 	4.361475 	 3.781472 	0.262730 	 3.205020 	0.719173 	 3.088606 	0.743159 	 2.993212 	2.849465 	 2.605348 	2.638622 	 3.053974 	3.120678 	 3.185972 	2.089063 	 0.435671 	2.311819 	 0.881662 	2.303796 	 1.256678 	0.952844 	 0.052040 	0.869259 	 0.463020 	4.609558 	 0.569824 	4.823857 	 0.966770 	
0.044100 	0.378758 	 1.043722 	4.367222 	 3.779688 	0.268513 	 3.205641 	0.724957 	 3.089227 	0.748943 	 2.993834 	2.854483 	 2.607098 	2.643640 	 3.055724 	3.125695 	 3.187722 	2.093177 	 0.435501 	2.315933 	 0.881493 	2.307910 	 1.256509 	0.956926 	 0.053085 	0.873341 	 0.464066 	4.615046 	 0.569642 	4.829345 	 0.966588 	
0.044200 	0.381927 	 1.049873 	4.372301 	 3.778857 	0.274079 	 3.206081 	0.730522 	 3.089668 	0.754509 	 2.994274 	2.859667 	 2.609187 	2.648824 	 3.057813 	3.130880 	 3.189811 	2.097574 	 0.435871 	2.320330 	 0.881862 	2.312307 	 1.256878 	0.960416 	 0.054289 	0.876831 	 0.465269 	4.620089 	 0.569105 	4.834388 	 0.966052 	
0.044300 	0.384826 	 1.055284 	4.377306 	 3.777478 	0.279247 	 3.206311 	0.735691 	 3.089897 	0.759677 	 2.994503 	2.864461 	 2.610892 	2.653618 	 3.059518 	3.135673 	 3.191516 	2.102078 	 0.436414 	2.324834 	 0.882405 	2.316811 	 1.257421 	0.964528 	 0.056223 	0.880943 	 0.467203 	4.624866 	 0.568687 	4.839165 	 0.965634 	
0.044400 	0.387930 	 1.060186 	4.383030 	 3.776286 	0.284733 	 3.206207 	0.741176 	 3.089793 	0.765162 	 2.994399 	2.869511 	 2.612011 	2.658668 	 3.060637 	3.140723 	 3.192635 	2.106627 	 0.436567 	2.329383 	 0.882558 	2.321360 	 1.257574 	0.968323 	 0.058486 	0.884738 	 0.469466 	4.630037 	 0.569351 	4.844336 	 0.966298 	
0.044500 	0.390810 	 1.064113 	4.389087 	 3.775154 	0.289924 	 3.206159 	0.746367 	 3.089745 	0.770354 	 2.994351 	2.874535 	 2.613286 	2.663692 	 3.061912 	3.145747 	 3.193910 	2.111168 	 0.437110 	2.333924 	 0.883102 	2.325901 	 1.258118 	0.972235 	 0.060753 	0.888649 	 0.471733 	4.635640 	 0.570461 	4.849939 	 0.967408 	
0.044600 	0.392876 	 1.067345 	4.395868 	 3.773904 	0.295182 	 3.206169 	0.751625 	 3.089755 	0.775611 	 2.994361 	2.879567 	 2.615178 	2.668724 	 3.063804 	3.150779 	 3.195802 	2.116248 	 0.437283 	2.339004 	 0.883274 	2.330981 	 1.258291 	0.975914 	 0.062372 	0.892329 	 0.473352 	4.641216 	 0.571601 	4.855515 	 0.968548 	
0.044700 	0.395046 	 1.071235 	4.403088 	 3.772879 	0.300741 	 3.205997 	0.757184 	 3.089583 	0.781171 	 2.994190 	2.884502 	 2.616577 	2.673659 	 3.065203 	3.155715 	 3.197201 	2.121165 	 0.437618 	2.343921 	 0.883609 	2.335898 	 1.258625 	0.979698 	 0.064879 	0.896113 	 0.475859 	4.646866 	 0.572141 	4.861165 	 0.969087 	
0.044800 	0.398085 	 1.076141 	4.410790 	 3.774258 	0.306178 	 3.206225 	0.762621 	 3.089811 	0.786607 	 2.994417 	2.889637 	 2.618228 	2.678794 	 3.066854 	3.160850 	 3.198852 	2.125871 	 0.437623 	2.348627 	 0.883614 	2.340604 	 1.258631 	0.984079 	 0.067290 	0.900493 	 0.478270 	4.652779 	 0.573149 	4.867078 	 0.970096 	
0.044900 	0.402365 	 1.081838 	4.419838 	 3.776854 	0.312200 	 3.206442 	0.768643 	 3.090029 	0.792629 	 2.994635 	2.895031 	 2.619997 	2.684188 	 3.068623 	3.166243 	 3.200621 	2.130511 	 0.437887 	2.353267 	 0.883878 	2.345244 	 1.258894 	0.988634 	 0.070464 	0.905048 	 0.481444 	4.658991 	 0.573633 	4.873290 	 0.970580 	
0.045000 	0.407488 	 1.088353 	4.428356 	 3.778437 	0.317924 	 3.206600 	0.774367 	 3.090186 	0.798354 	 2.994792 	2.900738 	 2.621609 	2.689895 	 3.070235 	3.171951 	 3.202233 	2.135192 	 0.437732 	2.357948 	 0.883723 	2.349925 	 1.258739 	0.993428 	 0.073670 	0.909843 	 0.484650 	4.666124 	 0.574574 	4.880423 	 0.971521 	
0.045100 	0.413132 	 1.095081 	4.436659 	 3.779603 	0.323593 	 3.205885 	0.780036 	 3.089471 	0.804023 	 2.994078 	2.906137 	 2.622999 	2.695294 	 3.071625 	3.177349 	 3.203623 	2.139794 	 0.437348 	2.362550 	 0.883340 	2.354527 	 1.258356 	0.998298 	 0.076807 	0.914713 	 0.487787 	4.672849 	 0.575407 	4.887148 	 0.972354 	
0.045200 	0.419169 	 1.101617 	4.444907 	 3.780728 	0.329506 	 3.205174 	0.785949 	 3.088760 	0.809935 	 2.993366 	2.911710 	 2.624476 	2.700867 	 3.073102 	3.182923 	 3.205100 	2.144654 	 0.436459 	2.367410 	 0.882451 	2.359387 	 1.257467 	1.003528 	 0.080284 	0.919943 	 0.491264 	4.678667 	 0.576392 	4.892966 	 0.973339 	
0.045300 	0.425053 	 1.107171 	4.453952 	 3.783096 	0.335478 	 3.204198 	0.791921 	 3.087784 	0.815908 	 2.992390 	2.917675 	 2.625546 	2.706832 	 3.074172 	3.188888 	 3.206170 	2.149920 	 0.435252 	2.372676 	 0.881243 	2.364653 	 1.256260 	1.007499 	 0.083433 	0.923914 	 0.494413 	4.684822 	 0.577276 	4.899121 	 0.974222 	
0.045400 	0.430373 	 1.113372 	4.462955 	 3.785734 	0.341563 	 3.203482 	0.798006 	 3.087068 	0.821992 	 2.991674 	2.923603 	 2.626045 	2.712760 	 3.074671 	3.194816 	 3.206669 	2.155027 	 0.433682 	2.377783 	 0.879673 	2.369760 	 1.254690 	1.011822 	 0.085826 	0.928236 	 0.496806 	4.690811 	 0.577893 	4.905109 	 0.974839 	
0.045500 	0.436018 	 1.119526 	4.472850 	 3.787711 	0.348027 	 3.203071 	0.804470 	 3.086657 	0.828457 	 2.991263 	2.929428 	 2.626668 	2.718585 	 3.075294 	3.200641 	 3.207292 	2.160649 	 0.432090 	2.383405 	 0.878082 	2.375382 	 1.253098 	1.015959 	 0.088604 	0.932374 	 0.499584 	4.697080 	 0.578347 	4.911379 	 0.975294 	
0.045600 	0.440919 	 1.125988 	4.483010 	 3.789787 	0.354147 	 3.201667 	0.810590 	 3.085253 	0.834576 	 2.989860 	2.935267 	 2.627600 	2.724424 	 3.076226 	3.206480 	 3.208224 	2.165852 	 0.430698 	2.388607 	 0.876689 	2.380585 	 1.251706 	1.020237 	 0.091030 	0.936652 	 0.502010 	4.702926 	 0.578565 	4.917224 	 0.975512 	
0.045700 	0.446735 	 1.131779 	4.493382 	 3.793140 	0.360572 	 3.200766 	0.817015 	 3.084352 	0.841001 	 2.988958 	2.941065 	 2.628570 	2.730222 	 3.077196 	3.212278 	 3.209194 	2.171009 	 0.429398 	2.393765 	 0.875389 	2.385742 	 1.250405 	1.024259 	 0.092999 	0.940674 	 0.503979 	4.709079 	 0.579089 	4.923378 	 0.976036 	
0.045800 	0.452416 	 1.138767 	4.502559 	 3.795639 	0.367125 	 3.200050 	0.823568 	 3.083636 	0.847554 	 2.988242 	2.946826 	 2.629158 	2.735983 	 3.077784 	3.218039 	 3.209782 	2.175618 	 0.427751 	2.398374 	 0.873743 	2.390351 	 1.248759 	1.028607 	 0.094377 	0.945022 	 0.505357 	4.715643 	 0.579485 	4.929941 	 0.976432 	
0.045900 	0.458123 	 1.145537 	4.511145 	 3.798896 	0.373530 	 3.199403 	0.829973 	 3.082989 	0.853960 	 2.987595 	2.952987 	 2.629882 	2.742144 	 3.078508 	3.224199 	 3.210506 	2.179711 	 0.426622 	2.402467 	 0.872613 	2.394444 	 1.247629 	1.032497 	 0.095061 	0.948912 	 0.506041 	4.722348 	 0.579905 	4.936646 	 0.976852 	
0.046000 	0.463582 	 1.151910 	4.520111 	 3.803075 	0.379907 	 3.198541 	0.836350 	 3.082127 	0.860336 	 2.986733 	2.958976 	 2.630113 	2.748133 	 3.078739 	3.230189 	 3.210737 	2.184474 	 0.425172 	2.407230 	 0.871163 	2.399207 	 1.246179 	1.036444 	 0.095616 	0.952859 	 0.506596 	4.728181 	 0.579897 	4.942480 	 0.976844 	
0.046100 	0.468650 	 1.158600 	4.529663 	 3.807254 	0.385893 	 3.197513 	0.842337 	 3.081100 	0.866323 	 2.985706 	2.965013 	 2.630229 	2.754170 	 3.078855 	3.236226 	 3.210853 	2.189284 	 0.423133 	2.412040 	 0.869124 	2.404017 	 1.244140 	1.040593 	 0.096179 	0.957008 	 0.507159 	4.734243 	 0.579619 	4.948542 	 0.976566 	
0.046200 	0.474706 	 1.164191 	4.538758 	 3.810694 	0.392062 	 3.196660 	0.848505 	 3.080246 	0.872492 	 2.984853 	2.971193 	 2.630151 	2.760350 	 3.078777 	3.242405 	 3.210775 	2.194375 	 0.421362 	2.417131 	 0.867353 	2.409108 	 1.242370 	1.044738 	 0.096514 	0.961152 	 0.507494 	4.739721 	 0.579841 	4.954020 	 0.976788 	
0.046300 	0.483194 	 1.170896 	4.548484 	 3.814406 	0.398827 	 3.195302 	0.855270 	 3.078889 	0.879256 	 2.983495 	2.977600 	 2.629919 	2.766757 	 3.078545 	3.248812 	 3.210543 	2.199305 	 0.419610 	2.422061 	 0.865601 	2.414038 	 1.240618 	1.048739 	 0.096512 	0.965154 	 0.507492 	4.745490 	 0.580030 	4.959788 	 0.976977 	
0.046400 	0.491839 	 1.178731 	4.557890 	 3.818197 	0.406101 	 3.193829 	0.862544 	 3.077416 	0.886531 	 2.982022 	2.983601 	 2.629809 	2.772758 	 3.078435 	3.254814 	 3.210433 	2.203791 	 0.418543 	2.426547 	 0.864534 	2.418524 	 1.239550 	1.052770 	 0.095335 	0.969185 	 0.506315 	4.752157 	 0.580028 	4.966455 	 0.976974 	
0.046500 	0.500337 	 1.186262 	4.567749 	 3.821294 	0.412912 	 3.192491 	0.869355 	 3.076078 	0.893341 	 2.980684 	2.989378 	 2.629662 	2.778535 	 3.078288 	3.260591 	 3.210286 	2.208562 	 0.417346 	2.431318 	 0.863337 	2.423295 	 1.238354 	1.057000 	 0.094012 	0.973415 	 0.504992 	4.758271 	 0.580110 	4.972569 	 0.977057 	
0.046600 	0.508015 	 1.193187 	4.577959 	 3.823302 	0.419800 	 3.191737 	0.876243 	 3.075324 	0.900229 	 2.979930 	2.994913 	 2.629411 	2.784070 	 3.078037 	3.266126 	 3.210035 	2.212929 	 0.415819 	2.435685 	 0.861810 	2.427662 	 1.236827 	1.060854 	 0.093397 	0.977269 	 0.504377 	4.764674 	 0.580834 	4.978973 	 0.977780 	
0.046700 	0.515170 	 1.200883 	4.588192 	 3.825061 	0.426802 	 3.191208 	0.883245 	 3.074795 	0.907231 	 2.979401 	3.000147 	 2.628784 	2.789304 	 3.077410 	3.271359 	 3.209408 	2.217690 	 0.414025 	2.440446 	 0.860016 	2.432424 	 1.235032 	1.064471 	 0.093178 	0.980886 	 0.504158 	4.770822 	 0.581664 	4.985121 	 0.978611 	
0.046800 	0.523265 	 1.208884 	4.598183 	 3.826241 	0.434383 	 3.190122 	0.890826 	 3.073708 	0.914812 	 2.978315 	3.005126 	 2.628144 	2.794283 	 3.076770 	3.276338 	 3.208768 	2.222519 	 0.412272 	2.445275 	 0.858263 	2.437252 	 1.233279 	1.068673 	 0.092042 	0.985088 	 0.503022 	4.776915 	 0.582991 	4.991214 	 0.979938 	
0.046900 	0.530919 	 1.217469 	4.609805 	 3.826890 	0.441966 	 3.188806 	0.898409 	 3.072392 	0.922395 	 2.976998 	3.009814 	 2.627773 	2.798971 	 3.076399 	3.281027 	 3.208397 	2.226409 	 0.411179 	2.449165 	 0.857171 	2.441142 	 1.232187 	1.072898 	 0.091597 	0.989313 	 0.502577 	4.782962 	 0.583911 	4.997260 	 0.980857 	
0.047000 	0.540000 	 1.225290 	4.621328 	 3.829185 	0.449562 	 3.187816 	0.906005 	 3.071402 	0.929991 	 2.976008 	3.014477 	 2.627223 	2.803634 	 3.075849 	3.285690 	 3.207847 	2.231082 	 0.409893 	2.453838 	 0.855884 	2.445815 	 1.230900 	1.077493 	 0.091483 	0.993908 	 0.502463 	4.789078 	 0.584980 	5.003376 	 0.981927 	
0.047100 	0.549713 	 1.232910 	4.633189 	 3.831542 	0.457588 	 3.186485 	0.914032 	 3.070071 	0.938018 	 2.974677 	3.018530 	 2.626271 	2.807687 	 3.074897 	3.289743 	 3.206895 	2.235421 	 0.408178 	2.458177 	 0.854170 	2.450154 	 1.229186 	1.082659 	 0.091079 	0.999074 	 0.502059 	4.795121 	 0.585535 	5.009420 	 0.982481 	
0.047200 	0.559043 	 1.239171 	4.644558 	 3.833620 	0.465316 	 3.185128 	0.921759 	 3.068715 	0.945745 	 2.973321 	3.022504 	 2.625188 	2.811661 	 3.073814 	3.293717 	 3.205812 	2.240432 	 0.407360 	2.463188 	 0.853352 	2.455165 	 1.228368 	1.088251 	 0.090435 	1.004666 	 0.501415 	4.801130 	 0.585823 	5.015429 	 0.982770 	
0.047300 	0.567625 	 1.245086 	4.656187 	 3.834877 	0.473157 	 3.183366 	0.929600 	 3.066953 	0.953587 	 2.971559 	3.026916 	 2.624078 	2.816073 	 3.072704 	3.298128 	 3.204702 	2.245433 	 0.406999 	2.468189 	 0.852990 	2.460166 	 1.228007 	1.093923 	 0.090366 	1.010338 	 0.501346 	4.806806 	 0.585949 	5.021104 	 0.982896 	
0.047400 	0.576229 	 1.251058 	4.667550 	 3.836664 	0.480920 	 3.182158 	0.937364 	 3.065744 	0.961350 	 2.970351 	3.031575 	 2.623091 	2.820732 	 3.071717 	3.302787 	 3.203715 	2.249891 	 0.406896 	2.472647 	 0.852887 	2.464624 	 1.227903 	1.099401 	 0.090431 	1.015816 	 0.501411 	4.812016 	 0.586803 	5.026315 	 0.983750 	
0.047500 	0.584611 	 1.256373 	4.678880 	 3.838862 	0.488423 	 3.181051 	0.944866 	 3.064637 	0.968852 	 2.969243 	3.035989 	 2.622028 	2.825146 	 3.070654 	3.307202 	 3.202652 	2.253958 	 0.407057 	2.476714 	 0.853049 	2.468691 	 1.228065 	1.105274 	 0.090994 	1.021689 	 0.501974 	4.817897 	 0.586879 	5.032196 	 0.983825 	
0.047600 	0.593590 	 1.260881 	4.690384 	 3.842215 	0.495351 	 3.180094 	0.951794 	 3.063681 	0.975780 	 2.968287 	3.040358 	 2.621226 	2.829515 	 3.069852 	3.311570 	 3.201850 	2.258061 	 0.407253 	2.480817 	 0.853244 	2.472794 	 1.228260 	1.111207 	 0.091176 	1.027621 	 0.502156 	4.825025 	 0.587019 	5.039323 	 0.983965 	
0.047700 	0.602849 	 1.265022 	4.701181 	 3.846342 	0.501978 	 3.178941 	0.958421 	 3.062527 	0.982407 	 2.967133 	3.044395 	 2.621348 	2.833552 	 3.069974 	3.315608 	 3.201972 	2.262459 	 0.407593 	2.485215 	 0.853584 	2.477192 	 1.228601 	1.116835 	 0.091481 	1.033250 	 0.502462 	4.832689 	 0.587185 	5.046987 	 0.984132 	
0.047800 	0.612954 	 1.269778 	4.711867 	 3.851445 	0.508992 	 3.177539 	0.965435 	 3.061125 	0.989421 	 2.965731 	3.048214 	 2.621613 	2.837371 	 3.070239 	3.319427 	 3.202237 	2.266901 	 0.407919 	2.489657 	 0.853911 	2.481634 	 1.228927 	1.122086 	 0.092280 	1.038501 	 0.503260 	4.839159 	 0.586987 	5.053458 	 0.983934 	
0.047900 	0.623682 	 1.275273 	4.722954 	 3.856377 	0.516163 	 3.176634 	0.972606 	 3.060220 	0.996592 	 2.964826 	3.051960 	 2.621761 	2.841117 	 3.070387 	3.323173 	 3.202385 	2.271536 	 0.408075 	2.494292 	 0.854066 	2.486269 	 1.229083 	1.127075 	 0.092818 	1.043489 	 0.503798 	4.845256 	 0.586726 	5.059555 	 0.983673 	
0.048000 	0.634988 	 1.280290 	4.735443 	 3.860748 	0.523242 	 3.175790 	0.979685 	 3.059376 	1.003671 	 2.963982 	3.055546 	 2.622144 	2.844703 	 3.070770 	3.326758 	 3.202768 	2.276531 	 0.408251 	2.499287 	 0.854243 	2.491264 	 1.229259 	1.132518 	 0.094287 	1.048933 	 0.505267 	4.851149 	 0.586855 	5.065448 	 0.983802 	
0.048100 	0.646204 	 1.285396 	4.747406 	 3.866904 	0.530316 	 3.175466 	0.986759 	 3.059052 	1.010745 	 2.963658 	3.059408 	 2.622248 	2.848565 	 3.070874 	3.330620 	 3.202872 	2.281242 	 0.407882 	2.503998 	 0.853873 	2.495975 	 1.228889 	1.137466 	 0.095500 	1.053881 	 0.506480 	4.857946 	 0.586702 	5.072245 	 0.983649 	
0.048200 	0.656785 	 1.289740 	4.757763 	 3.873562 	0.536960 	 3.175521 	0.993403 	 3.059107 	1.017390 	 2.963714 	3.063225 	 2.622222 	2.852382 	 3.070848 	3.334438 	 3.202846 	2.286183 	 0.407402 	2.508939 	 0.853393 	2.500916 	 1.228409 	1.142466 	 0.096289 	1.058880 	 0.507269 	4.865186 	 0.586627 	5.079484 	 0.983573 	
0.048300 	0.666328 	 1.294776 	4.769600 	 3.880332 	0.543965 	 3.176061 	1.000408 	 3.059648 	1.024394 	 2.964254 	3.067095 	 2.622277 	2.856252 	 3.070903 	3.338308 	 3.202901 	2.291453 	 0.406866 	2.514209 	 0.852857 	2.506186 	 1.227873 	1.147711 	 0.097066 	1.064126 	 0.508046 	4.871570 	 0.585822 	5.085869 	 0.982768 	
0.048400 	0.674770 	 1.299327 	4.781328 	 3.886119 	0.551100 	 3.176512 	1.007543 	 3.060098 	1.031530 	 2.964704 	3.071636 	 2.622277 	2.860793 	 3.070903 	3.342849 	 3.202901 	2.296970 	 0.406920 	2.519726 	 0.852911 	2.511703 	 1.227928 	1.153096 	 0.097717 	1.069511 	 0.508697 	4.877915 	 0.585998 	5.092214 	 0.982944 	
0.048500 	0.684245 	 1.303412 	4.794449 	 3.892076 	0.558228 	 3.176844 	1.014671 	 3.060430 	1.038657 	 2.965036 	3.076723 	 2.622114 	2.865880 	 3.070740 	3.347936 	 3.202738 	2.302243 	 0.406328 	2.524999 	 0.852319 	2.516976 	 1.227335 	1.157965 	 0.098633 	1.074380 	 0.509613 	4.883536 	 0.586414 	5.097835 	 0.983361 	
0.048600 	0.694093 	 1.307383 	4.807293 	 3.896476 	0.565154 	 3.176924 	1.021597 	 3.060510 	1.045583 	 2.965116 	3.081666 	 2.622211 	2.870823 	 3.070837 	3.352878 	 3.202835 	2.307263 	 0.405670 	2.530019 	 0.851661 	2.521996 	 1.226677 	1.162549 	 0.099813 	1.078964 	 0.510794 	4.889760 	 0.587106 	5.104059 	 0.984052 	
0.048700 	0.704487 	 1.311072 	4.820274 	 3.900020 	0.572263 	 3.176730 	1.028707 	 3.060316 	1.052693 	 2.964923 	3.086338 	 2.622839 	2.875495 	 3.071465 	3.357550 	 3.203463 	2.312412 	 0.405664 	2.535168 	 0.851655 	2.527145 	 1.226672 	1.166155 	 0.101598 	1.082570 	 0.512578 	4.896764 	 0.588759 	5.111063 	 0.985705 	
0.048800 	0.714795 	 1.313799 	4.833077 	 3.904284 	0.579427 	 3.176350 	1.035870 	 3.059936 	1.059856 	 2.964542 	3.091067 	 2.623485 	2.880224 	 3.072111 	3.362279 	 3.204109 	2.317872 	 0.405673 	2.540628 	 0.851664 	2.532605 	 1.226680 	1.170220 	 0.103231 	1.086635 	 0.514211 	4.903739 	 0.590136 	5.118038 	 0.987082 	
0.048900 	0.725002 	 1.316588 	4.845276 	 3.909336 	0.586306 	 3.175648 	1.042749 	 3.059235 	1.066736 	 2.963841 	3.095834 	 2.623514 	2.884991 	 3.072140 	3.367047 	 3.204138 	2.323376 	 0.405810 	2.546132 	 0.851801 	2.538109 	 1.226818 	1.173718 	 0.105636 	1.090133 	 0.516617 	4.910930 	 0.590976 	5.125229 	 0.987923 	
0.049000 	0.735755 	 1.320713 	4.857561 	 3.913416 	0.593016 	 3.174671 	1.049459 	 3.058257 	1.073446 	 2.962863 	3.100791 	 2.623254 	2.889948 	 3.071880 	3.372004 	 3.203878 	2.329063 	 0.405844 	2.551819 	 0.851835 	2.543796 	 1.226852 	1.176817 	 0.108548 	1.093232 	 0.519528 	4.917523 	 0.591880 	5.131822 	 0.988826 	
0.049100 	0.746574 	 1.325245 	4.869305 	 3.917442 	0.599670 	 3.174145 	1.056114 	 3.057731 	1.080100 	 2.962337 	3.106284 	 2.622869 	2.895441 	 3.071495 	3.377497 	 3.203493 	2.334356 	 0.406501 	2.557112 	 0.852492 	2.549089 	 1.227508 	1.179143 	 0.111556 	1.095558 	 0.522536 	4.924366 	 0.593252 	5.138665 	 0.990198 	
0.049200 	0.757095 	 1.330830 	4.880281 	 3.922026 	0.606334 	 3.173711 	1.062777 	 3.057298 	1.086763 	 2.961904 	3.111509 	 2.622079 	2.900666 	 3.070705 	3.382722 	 3.202703 	2.339896 	 0.406744 	2.562652 	 0.852736 	2.554629 	 1.227752 	1.181033 	 0.114093 	1.097448 	 0.525073 	4.930924 	 0.594254 	5.145223 	 0.991200 	
